date,offer_id,impressions,clicks,cart_additions,orders,revenue,returns,price,stock
2026-08-08 14:35:44.238545,O0013,177,1,0,0,0,0,1277,12
2026-08-07 14:35:44.238545,O0013,209,9,1,0,0,0,1744,17
2026-08-06 14:35:44.238545,O0013,181,11,1,1,2476,0,2514,3
2026-08-05 14:35:44.238545,O0013,256,5,0,0,0,0,1486,95
2026-08-04 14:35:44.238545,O0013,79,4,0,0,0,0,2113,49
2026-08-03 14:35:44.238545,O0013,260,13,1,0,0,0,1839,40
2026-08-02 14:35:44.238545,O0013,300,18,1,0,0,0,1453,97
2026-08-01 14:35:44.238545,O0013,0,0,0,0,0,0,1636,27
2026-07-31 14:35:44.238545,O0013,210,8,1,0,0,0,2559,64
2026-07-30 14:35:44.238545,O0013,190,4,0,0,0,0,2361,19
2026-07-29 14:35:44.238545,O0013,166,8,0,0,0,0,2198,41
2026-07-28 14:35:44.238545,O0013,81,4,0,0,0,0,1735,89
2026-07-27 14:35:44.238545,O0013,0,0,0,0,0,0,1337,58
2026-07-26 14:35:44.238545,O0013,156,5,0,0,0,0,1344,1
2026-07-25 14:35:44.238545,O0013,143,2,0,0,0,0,2159,100
2026-08-23 14:35:44.238545,O0014,223,7,0,0,0,0,1466,4
2026-08-22 14:35:44.238545,O0014,0,0,0,0,0,0,1608,53
2026-08-21 14:35:44.238545,O0014,248,8,1,0,0,0,2128,86
2026-08-20 14:35:44.238545,O0014,226,7,1,0,0,0,1241,59
2026-08-19 14:35:44.238545,O0014,283,5,0,0,0,0,1116,47
2026-08-18 14:35:44.238545,O0014,215,12,1,1,1950,0,2110,98
2026-08-17 14:35:44.238545,O0014,203,3,0,0,0,0,1113,52
2026-08-16 14:35:44.238545,O0014,291,12,1,0,0,0,1786,0
2026-08-15 14:35:44.238545,O0014,184,4,0,0,0,0,2185,30
2026-08-14 14:35:44.238545,O0014,0,0,0,0,0,0,1290,5
2026-08-13 14:35:44.238545,O0014,348,8,0,0,0,0,2038,95
2026-08-12 14:35:44.238545,O0014,214,9,2,0,0,0,2312,72
2026-08-11 14:35:44.238545,O0014,302,14,2,1,1645,0,1904,89
2026-08-10 14:35:44.238545,O0014,219,6,0,0,0,0,1378,99
2026-08-09 14:35:44.238545,O0014,185,6,1,0,0,0,1932,15
2026-08-08 14:35:44.238545,O0014,0,0,0,0,0,0,1345,11
2026-08-07 14:35:44.238545,O0014,255,15,3,0,0,0,1540,41
2026-08-06 14:35:44.238545,O0014,264,15,3,0,0,0,2486,38
2026-08-05 14:35:44.238545,O0014,162,13,2,0,0,0,2238,95
2026-08-04 14:35:44.238545,O0014,141,5,1,0,0,0,1124,7
2026-08-03 14:35:44.238545,O0014,303,1,0,0,0,0,2505,80
2026-08-02 14:35:44.238545,O0014,214,8,0,0,0,0,1144,8
2026-08-01 14:35:44.238545,O0014,221,13,2,0,0,0,1350,5
2026-07-31 14:35:44.238545,O0014,207,7,1,0,0,0,1908,63
2026-07-30 14:35:44.238545,O0014,314,13,2,1,1383,0,2013,19
2026-07-29 14:35:44.238545,O0014,302,13,2,1,1843,0,2081,7
2026-07-28 14:35:44.238545,O0014,255,12,1,0,0,0,1610,80
2026-07-27 14:35:44.238545,O0014,292,11,2,0,0,0,1835,61
2026-07-26 14:35:44.238545,O0014,80,2,0,0,0,0,1653,23
2026-07-25 14:35:44.238545,O0014,299,12,3,0,0,0,1219,60
2026-08-23 14:35:44.238545,O0015,134,4,1,0,0,0,2210,39
2026-08-22 14:35:44.238545,O0015,191,8,1,0,0,0,2178,61
2026-08-21 14:35:44.238545,O0015,381,15,2,1,2468,0,1762,7
2026-08-20 14:35:44.238545,O0015,298,12,2,0,0,0,1847,9
2026-08-19 14:35:44.238545,O0015,29,1,0,0,0,0,1760,17
2026-08-18 14:35:44.238545,O0015,324,11,0,0,0,0,2429,40
2026-08-17 14:35:44.238545,O0015,288,21,2,0,0,0,1557,85
2026-08-16 14:35:44.238545,O0015,132,4,0,0,0,0,1463,93
2026-08-15 14:35:44.238545,O0015,320,12,0,0,0,0,1166,23
2026-08-14 14:35:44.238545,O0015,17,0,0,0,0,0,1313,63
2026-08-13 14:35:44.238545,O0015,274,16,2,2,2686,0,1281,90
2026-08-12 14:35:44.238545,O0015,109,2,0,0,0,0,1611,88
2026-08-11 14:35:44.238545,O0015,243,10,1,0,0,0,1997,93
2026-08-10 14:35:44.238545,O0015,132,5,0,0,0,0,2218,48
2026-08-09 14:35:44.238545,O0015,262,13,2,0,0,0,1561,20
2026-08-08 14:35:44.238545,O0015,26,1,0,0,0,0,1314,9
2026-08-07 14:35:44.238545,O0015,77,5,0,0,0,0,1792,76
2026-08-06 14:35:44.238545,O0015,369,13,1,0,0,0,1437,77
2026-08-05 14:35:44.238545,O0015,220,7,1,0,0,0,1938,89
2026-08-04 14:35:44.238545,O0015,0,0,0,0,0,0,1586,12
2026-08-03 14:35:44.238545,O0015,291,13,2,0,0,0,1107,54
2026-08-02 14:35:44.238545,O0015,322,17,1,0,0,0,1152,26
2026-08-01 14:35:44.238545,O0015,215,10,2,0,0,0,1914,60
2026-07-31 14:35:44.238545,O0015,47,1,0,0,0,0,1859,48
2026-07-30 14:35:44.238545,O0015,113,5,0,0,0,0,1650,72
2026-07-29 14:35:44.238545,O0015,319,15,2,0,0,0,2208,52
2026-07-28 14:35:44.238545,O0015,298,10,0,0,0,0,1957,68
2026-07-27 14:35:44.238545,O0015,98,0,0,0,0,0,1261,50
2026-07-26 14:35:44.238545,O0015,296,7,0,0,0,0,2487,79
2026-07-25 14:35:44.238545,O0015,312,21,0,1,1342,0,1494,16
2026-08-23 14:35:44.238545,O0016,370,10,1,0,0,0,2196,44
2026-08-22 14:35:44.238545,O0016,230,7,0,0,0,0,1176,22
2026-08-21 14:35:44.238545,O0016,172,8,0,0,0,0,1910,42
2026-08-20 14:35:44.238545,O0016,169,6,0,0,0,0,1141,43
2026-08-19 14:35:44.238545,O0016,211,5,0,0,0,0,2502,12
2026-08-18 14:35:44.238545,O0016,243,9,1,0,0,0,1651,93
2026-08-17 14:35:44.238545,O0016,67,3,0,0,0,0,2092,97
2026-08-16 14:35:44.238545,O0016,93,3,0,0,0,0,1737,90
2026-08-15 14:35:44.238545,O0016,131,5,1,0,0,0,1455,24
2026-08-14 14:35:44.238545,O0016,222,7,1,0,0,0,1838,90
2026-08-13 14:35:44.238545,O0016,207,11,1,0,0,0,2495,3
2026-08-12 14:35:44.238545,O0016,185,10,0,0,0,0,2301,70
2026-08-11 14:35:44.238545,O0016,148,6,1,0,0,0,1285,36
2026-08-10 14:35:44.238545,O0016,208,8,1,0,0,0,1553,82
2026-08-09 14:35:44.238545,O0016,189,9,1,0,0,0,1118,60
2026-08-08 14:35:44.238545,O0016,290,8,1,0,0,0,2345,39
2026-08-07 14:35:44.238545,O0016,147,2,0,0,0,0,2040,32
2026-08-06 14:35:44.238545,O0016,195,10,0,0,0,0,1309,0
2026-08-05 14:35:44.238545,O0016,47,1,0,0,0,0,2316,77
2026-08-04 14:35:44.238545,O0016,152,9,0,0,0,0,2411,41
2026-08-03 14:35:44.238545,O0016,225,6,0,0,0,0,1485,19
2026-08-02 14:35:44.238545,O0016,113,4,1,0,0,0,1927,84
2026-08-01 14:35:44.238545,O0016,159,7,1,0,0,0,1631,53
2026-07-31 14:35:44.238545,O0016,58,3,0,0,0,0,1802,92
2026-07-30 14:35:44.238545,O0016,148,2,0,0,0,0,1834,64
2026-07-29 14:35:44.238545,O0016,162,7,0,0,0,0,1299,60
2026-07-28 14:35:44.238545,O0016,228,11,2,0,0,0,2492,42
2026-07-27 14:35:44.238545,O0016,143,4,0,0,0,0,1778,47
2026-07-26 14:35:44.238545,O0016,175,9,1,0,0,0,2295,74
2026-07-25 14:35:44.238545,O0016,212,8,1,0,0,0,1881,67
2026-08-23 14:35:44.238545,O0017,118,3,0,0,0,0,2193,25
2026-08-22 14:35:44.238545,O0017,153,0,0,0,0,0,1490,2
2026-08-21 14:35:44.238545,O0017,123,2,0,0,0,0,1739,16
2026-08-20 14:35:44.238545,O0017,265,13,1,0,0,0,1710,37
2026-08-19 14:35:44.238545,O0017,75,3,0,0,0,0,1374,43
2026-08-18 14:35:44.238545,O0017,284,11,1,0,0,0,1139,29
2026-08-17 14:35:44.238545,O0017,221,18,2,1,2033,0,1850,91
2026-08-16 14:35:44.238545,O0017,165,6,1,0,0,0,2376,6
2026-08-15 14:35:44.238545,O0017,156,5,1,0,0,0,2512,14
2026-08-14 14:35:44.238545,O0017,103,4,0,0,0,0,1520,88
2026-08-13 14:35:44.238545,O0017,175,6,0,0,0,0,1652,79
2026-08-12 14:35:44.238545,O0017,141,4,0,0,0,0,2365,15
2026-08-11 14:35:44.238545,O0017,147,9,0,0,0,0,2171,25
2026-08-10 14:35:44.238545,O0017,122,6,1,0,0,0,2509,61
2026-08-09 14:35:44.238545,O0017,176,7,0,0,0,0,2470,63
2026-08-08 14:35:44.238545,O0017,203,9,0,0,0,0,1624,82
2026-08-07 14:35:44.238545,O0017,211,17,2,1,1204,0,1180,37
2026-08-06 14:35:44.238545,O0017,93,5,0,0,0,0,1119,17
2026-08-05 14:35:44.238545,O0017,151,4,0,0,0,0,1649,93
2026-08-04 14:35:44.238545,O0017,317,17,3,1,1934,0,1889,88
2026-08-03 14:35:44.238545,O0017,275,5,0,0,0,0,1371,89
2026-08-02 14:35:44.238545,O0017,142,0,0,0,0,0,2088,72
2026-08-01 14:35:44.238545,O0017,155,4,0,0,0,0,2501,93
2026-07-31 14:35:44.238545,O0017,226,8,1,0,0,0,2002,5
2026-07-30 14:35:44.238545,O0017,301,14,3,0,0,0,2280,92
2026-07-29 14:35:44.238545,O0017,0,0,0,0,0,0,2509,89
2026-07-28 14:35:44.238545,O0017,109,3,0,0,0,0,2485,82
2026-07-27 14:35:44.238545,O0017,51,3,0,0,0,0,1123,82
2026-07-26 14:35:44.238545,O0017,277,9,0,0,0,0,1253,96
2026-07-25 14:35:44.238545,O0017,113,4,0,0,0,0,2227,82
2026-08-23 14:35:44.238545,O0018,255,3,0,0,0,0,2328,60
2026-08-22 14:35:44.238545,O0018,162,4,0,0,0,0,1554,0
2026-08-21 14:35:44.238545,O0018,88,5,1,0,0,0,1865,89
2026-08-20 14:35:44.238545,O0018,330,19,0,1,2477,0,1620,78
2026-08-19 14:35:44.238545,O0018,195,9,1,0,0,0,2567,43
2026-08-18 14:35:44.238545,O0018,252,12,3,0,0,0,1352,98
2026-08-17 14:35:44.238545,O0018,257,7,0,0,0,0,1108,67
2026-08-16 14:35:44.238545,O0018,170,3,0,0,0,0,1462,88
2026-08-15 14:35:44.238545,O0018,51,1,0,0,0,0,2341,41
2026-08-14 14:35:44.238545,O0018,91,3,0,0,0,0,1660,50
2026-08-13 14:35:44.238545,O0018,412,12,1,0,0,0,2333,89
2026-08-12 14:35:44.238545,O0018,261,7,1,0,0,0,2557,94
2026-08-11 14:35:44.238545,O0018,297,9,1,0,0,0,2506,44
2026-08-10 14:35:44.238545,O0018,222,8,0,0,0,0,2131,69
2026-08-09 14:35:44.238545,O0018,152,4,0,0,0,0,2293,73
2026-08-08 14:35:44.238545,O0018,312,9,0,0,0,0,1685,54
2026-08-07 14:35:44.238545,O0018,219,5,0,0,0,0,1215,25
2026-08-06 14:35:44.238545,O0018,163,10,2,0,0,0,1227,88
2026-08-05 14:35:44.238545,O0018,193,5,0,0,0,0,1309,78
2026-08-04 14:35:44.238545,O0018,279,6,1,0,0,0,1896,30
2026-08-03 14:35:44.238545,O0018,19,0,0,0,0,0,1881,49
2026-08-02 14:35:44.238545,O0018,42,2,0,0,0,0,1126,95
2026-08-01 14:35:44.238545,O0018,178,10,1,0,0,0,2397,90
2026-07-31 14:35:44.238545,O0018,158,4,0,0,0,0,2584,24
2026-07-30 14:35:44.238545,O0018,164,8,1,0,0,0,2152,15
2026-07-29 14:35:44.238545,O0018,111,5,0,0,0,0,1622,0
2026-07-28 14:35:44.238545,O0018,111,6,1,0,0,0,2322,6
2026-07-27 14:35:44.238545,O0018,198,3,0,0,0,0,2226,45
2026-07-26 14:35:44.238545,O0018,306,15,0,0,0,0,1239,100
2026-07-25 14:35:44.238545,O0018,86,3,0,0,0,0,1536,84
2026-08-23 14:35:44.238545,O0019,76,2,0,0,0,0,2152,10
2026-08-22 14:35:44.238545,O0019,231,8,1,0,0,0,2383,8
2026-08-21 14:35:44.238545,O0019,210,12,2,1,1212,0,2539,94
2026-08-20 14:35:44.238545,O0019,200,3,0,0,0,0,1148,58
2026-08-19 14:35:44.238545,O0019,174,6,1,0,0,0,2242,9
2026-08-18 14:35:44.238545,O0019,122,4,0,0,0,0,1928,55
2026-08-17 14:35:44.238545,O0019,143,7,1,0,0,0,2366,8
2026-08-16 14:35:44.238545,O0019,184,3,0,0,0,0,1317,37
2026-08-15 14:35:44.238545,O0019,197,5,1,0,0,0,1881,50
2026-08-14 14:35:44.238545,O0019,189,6,1,0,0,0,2217,37
2026-08-13 14:35:44.238545,O0019,228,8,0,0,0,0,2426,47
2026-08-12 14:35:44.238545,O0019,192,7,1,0,0,0,1110,73
2026-08-11 14:35:44.238545,O0019,88,2,0,0,0,0,1804,27
2026-08-10 14:35:44.238545,O0019,69,3,0,0,0,0,2363,32
2026-08-09 14:35:44.238545,O0019,199,9,1,0,0,0,2044,82
2026-08-08 14:35:44.238545,O0019,109,3,0,0,0,0,2289,62
2026-08-07 14:35:44.238545,O0019,260,9,1,0,0,0,2368,8
2026-08-06 14:35:44.238545,O0019,243,7,0,0,0,0,2520,74
2026-08-05 14:35:44.238545,O0019,247,13,2,0,0,0,1109,40
2026-08-04 14:35:44.238545,O0019,181,9,1,0,0,0,1375,86
2026-08-03 14:35:44.238545,O0019,160,1,0,0,0,0,2097,70
2026-08-02 14:35:44.238545,O0019,280,15,3,1,1286,0,1502,33
2026-08-01 14:35:44.238545,O0019,166,3,0,0,0,0,2393,3
2026-07-31 14:35:44.238545,O0019,225,4,0,0,0,0,2229,33
2026-07-30 14:35:44.238545,O0019,0,0,0,0,0,0,1903,28
2026-07-29 14:35:44.238545,O0019,273,7,1,0,0,0,2145,11
2026-07-28 14:35:44.238545,O0019,95,4,0,0,0,0,2501,21
2026-07-27 14:35:44.238545,O0019,182,5,1,0,0,0,2450,18
2026-07-26 14:35:44.238545,O0019,170,3,0,0,0,0,1574,8
2026-07-25 14:35:44.238545,O0019,174,8,0,0,0,0,1894,60
2026-08-23 14:35:44.238545,O0020,130,5,0,0,0,0,1675,27
2026-08-22 14:35:44.238545,O0020,210,9,0,0,0,0,1571,53
2026-08-21 14:35:44.238545,O0020,233,4,0,0,0,0,2309,20
2026-08-20 14:35:44.238545,O0020,124,3,0,0,0,0,1429,17
2026-08-19 14:35:44.238545,O0020,162,5,0,0,0,0,1468,66
2026-08-18 14:35:44.238545,O0020,297,10,1,0,0,0,2590,84
2026-08-17 14:35:44.238545,O0020,274,1,0,0,0,0,2086,21
2026-08-16 14:35:44.238545,O0020,197,10,2,0,0,0,2376,84
2026-08-15 14:35:44.238545,O0020,125,4,0,0,0,0,2309,8
2026-08-14 14:35:44.238545,O0020,191,10,1,0,0,0,2501,53
2026-08-13 14:35:44.238545,O0020,236,5,1,0,0,0,1179,100
2026-08-12 14:35:44.238545,O0020,32,1,0,0,0,0,2204,0
2026-08-11 14:35:44.238545,O0020,303,7,0,0,0,0,1188,89
2026-08-10 14:35:44.238545,O0020,116,4,0,0,0,0,1817,75
2026-08-09 14:35:44.238545,O0020,246,2,0,0,0,0,1374,32
2026-08-08 14:35:44.238545,O0020,115,4,0,0,0,0,1936,32
2026-08-07 14:35:44.238545,O0020,232,14,2,0,0,0,2164,0
2026-08-06 14:35:44.238545,O0020,136,6,1,0,0,0,1416,54
2026-08-05 14:35:44.238545,O0020,140,4,0,0,0,0,2353,35
2026-08-04 14:35:44.238545,O0020,270,10,1,0,0,0,2088,22
2026-08-03 14:35:44.238545,O0020,101,5,0,0,0,0,2544,50
2026-08-02 14:35:44.238545,O0020,164,1,0,0,0,0,2532,20
2026-08-01 14:35:44.238545,O0020,266,13,2,0,0,0,2527,87
2026-07-31 14:35:44.238545,O0020,165,5,0,0,0,0,1397,60
2026-07-30 14:35:44.238545,O0020,265,8,1,0,0,0,2347,4
2026-07-29 14:35:44.238545,O0020,146,0,0,0,0,0,2557,76
2026-07-28 14:35:44.238545,O0020,325,15,2,1,1021,0,2445,66
2026-07-27 14:35:44.238545,O0020,174,7,0,0,0,0,2359,21
2026-07-26 14:35:44.238545,O0020,140,3,0,0,0,0,1665,99
2026-07-25 14:35:44.238545,O0020,71,3,0,0,0,0,2541,8
2026-08-23 14:35:44.238545,O0021,183,9,1,0,0,0,1156,61
2026-08-22 14:35:44.238545,O0021,205,8,0,0,0,0,2536,29
2026-08-21 14:35:44.238545,O0021,208,5,0,0,0,0,1639,31
2026-08-20 14:35:44.238545,O0021,158,8,1,0,0,0,1465,60
2026-08-19 14:35:44.238545,O0021,155,7,0,0,0,0,1489,63
2026-08-18 14:35:44.238545,O0021,174,5,0,0,0,0,1515,31
2026-08-17 14:35:44.238545,O0021,223,6,0,0,0,0,2484,84
2026-08-16 14:35:44.238545,O0021,169,6,1,0,0,0,1860,79
2026-08-15 14:35:44.238545,O0021,103,7,1,0,0,0,2105,23
2026-08-14 14:35:44.238545,O0021,379,13,1,1,2181,0,2176,54
2026-08-13 14:35:44.238545,O0021,68,2,0,0,0,0,1457,58
2026-08-12 14:35:44.238545,O0021,317,11,0,0,0,0,2480,26
2026-08-11 14:35:44.238545,O0021,149,6,0,0,0,0,2223,33
2026-08-10 14:35:44.238545,O0021,188,10,1,0,0,0,1968,26
2026-08-09 14:35:44.238545,O0021,48,2,0,0,0,0,1468,73
2026-08-08 14:35:44.238545,O0021,260,14,2,1,1552,0,2237,55
2026-08-07 14:35:44.238545,O0021,216,6,1,0,0,0,1119,22
2026-08-06 14:35:44.238545,O0021,137,6,1,0,0,0,2575,40
2026-08-05 14:35:44.238545,O0021,196,5,0,0,0,0,1302,88
2026-08-04 14:35:44.238545,O0021,212,10,1,1,1197,0,1785,33
2026-08-03 14:35:44.238545,O0021,105,5,1,0,0,0,1943,15
2026-08-02 14:35:44.238545,O0021,99,5,0,0,0,0,2429,68
2026-08-01 14:35:44.238545,O0021,251,15,1,1,1998,0,2015,10
2026-07-31 14:35:44.238545,O0021,125,6,0,0,0,0,2411,43
2026-07-30 14:35:44.238545,O0021,70,3,0,0,0,0,1431,43
2026-07-29 14:35:44.238545,O0021,190,10,1,0,0,0,1909,34
2026-07-28 14:35:44.238545,O0021,299,6,1,0,0,0,2022,52
2026-07-27 14:35:44.238545,O0021,267,17,3,1,1515,0,2535,95
2026-07-26 14:35:44.238545,O0021,227,10,1,0,0,0,2223,6
2026-07-25 14:35:44.238545,O0021,269,11,1,0,0,0,2365,19
2026-08-23 14:35:44.238545,O0022,130,3,0,0,0,0,2004,39
2026-08-22 14:35:44.238545,O0022,133,6,0,0,0,0,1804,36
2026-08-21 14:35:44.238545,O0022,168,6,1,0,0,0,1713,1
2026-08-20 14:35:44.238545,O0022,196,2,0,0,0,0,1865,24
2026-08-19 14:35:44.238545,O0022,81,4,0,0,0,0,1898,48
2026-08-18 14:35:44.238545,O0022,186,8,0,0,0,0,2521,87
2026-08-17 14:35:44.238545,O0022,162,9,1,0,0,0,1240,23
2026-08-16 14:35:44.238545,O0022,208,9,0,0,0,0,2375,62
2026-08-15 14:35:44.238545,O0022,186,7,1,0,0,0,1309,36
2026-08-14 14:35:44.238545,O0022,162,10,1,0,0,0,1130,63
2026-08-13 14:35:44.238545,O0022,199,11,1,0,0,0,2049,89
2026-08-12 14:35:44.238545,O0022,200,5,1,0,0,0,1645,99
2026-08-11 14:35:44.238545,O0022,92,4,0,0,0,0,1881,1
2026-08-10 14:35:44.238545,O0022,290,16,2,1,1907,0,1168,25
2026-08-09 14:35:44.238545,O0022,30,1,0,0,0,0,1896,87
2026-08-08 14:35:44.238545,O0022,384,12,2,1,2125,0,1618,61
2026-08-07 14:35:44.238545,O0022,141,4,1,0,0,0,1331,30
2026-08-06 14:35:44.238545,O0022,126,3,0,0,0,0,1910,31
2026-08-05 14:35:44.238545,O0022,206,8,1,0,0,0,1417,47
2026-08-04 14:35:44.238545,O0022,188,5,0,0,0,0,2380,7
2026-08-03 14:35:44.238545,O0022,300,14,1,0,0,0,2099,29
2026-08-02 14:35:44.238545,O0022,133,7,0,0,0,0,1495,2
2026-08-01 14:35:44.238545,O0022,148,3,0,0,0,0,2547,56
2026-07-31 14:35:44.238545,O0022,75,2,0,0,0,0,1812,41
2026-07-30 14:35:44.238545,O0022,172,4,0,0,0,0,1428,8
2026-07-29 14:35:44.238545,O0022,83,3,0,0,0,0,1101,99
2026-07-28 14:35:44.238545,O0022,123,3,0,0,0,0,2370,30
2026-07-27 14:35:44.238545,O0022,166,7,1,0,0,0,2173,87
2026-07-26 14:35:44.238545,O0022,66,2,0,0,0,0,1759,14
2026-07-25 14:35:44.238545,O0022,288,15,4,1,1365,0,1513,13
2026-08-23 14:35:44.238545,O0023,249,11,3,0,0,0,1307,92
2026-08-22 14:35:44.238545,O0023,190,10,1,1,2167,0,1466,71
2026-08-21 14:35:44.238545,O0023,179,4,0,0,0,0,2481,58
2026-08-20 14:35:44.238545,O0023,152,3,0,0,0,0,1922,64
2026-08-19 14:35:44.238545,O0023,152,7,1,0,0,0,1745,70
2026-08-18 14:35:44.238545,O0023,259,10,0,0,0,0,2586,41
2026-08-17 14:35:44.238545,O0023,90,2,0,0,0,0,1837,57
2026-08-16 14:35:44.238545,O0023,94,4,0,0,0,0,1133,66
2026-08-15 14:35:44.238545,O0023,305,19,6,1,1439,0,1144,98
2026-08-14 14:35:44.238545,O0023,240,4,0,0,0,0,2268,73
2026-08-13 14:35:44.238545,O0023,194,8,1,0,0,0,2292,31
2026-08-12 14:35:44.238545,O0023,197,13,2,0,0,0,1258,92
2026-08-11 14:35:44.238545,O0023,133,7,0,0,0,0,2280,12
2026-08-10 14:35:44.238545,O0023,117,3,0,0,0,0,1214,98
2026-08-09 14:35:44.238545,O0023,86,5,0,0,0,0,1564,95
2026-08-08 14:35:44.238545,O0023,109,2,0,0,0,0,1210,39
2026-08-07 14:35:44.238545,O0023,101,3,0,0,0,0,1552,19
2026-08-06 14:35:44.238545,O0023,318,15,1,1,2218,0,1284,28
2026-08-05 14:35:44.238545,O0023,36,1,0,0,0,0,2270,95
2026-08-04 14:35:44.238545,O0023,266,11,2,0,0,0,1367,97
2026-08-03 14:35:44.238545,O0023,256,13,0,0,0,0,2249,78
2026-08-02 14:35:44.238545,O0023,289,11,1,0,0,0,1762,87
2026-08-01 14:35:44.238545,O0023,214,7,0,0,0,0,1490,41
2026-07-31 14:35:44.238545,O0023,106,6,0,0,0,0,2362,56
2026-07-30 14:35:44.238545,O0023,110,3,0,0,0,0,1865,19
2026-07-29 14:35:44.238545,O0023,188,2,0,0,0,0,1402,36
2026-07-28 14:35:44.238545,O0023,317,13,2,1,1046,0,2201,27
2026-07-27 14:35:44.238545,O0023,211,12,1,1,2494,0,2523,89
2026-07-26 14:35:44.238545,O0023,137,3,0,0,0,0,1448,7
2026-07-25 14:35:44.238545,O0023,146,9,1,0,0,0,1117,8
2026-08-23 14:35:44.238545,O0024,132,6,0,0,0,0,1664,7
2026-08-22 14:35:44.238545,O0024,49,0,0,0,0,0,2236,35
2026-08-21 14:35:44.238545,O0024,192,10,1,0,0,0,1882,66
2026-08-20 14:35:44.238545,O0024,300,10,1,0,0,0,2273,19
2026-08-19 14:35:44.238545,O0024,110,5,0,0,0,0,1523,83
2026-08-18 14:35:44.238545,O0024,252,13,2,0,0,0,2510,90
2026-08-17 14:35:44.238545,O0024,338,6,0,0,0,0,2443,72
2026-08-16 14:35:44.238545,O0024,248,8,0,0,0,0,1477,40
2026-08-15 14:35:44.238545,O0024,206,6,1,0,0,0,1942,38
2026-08-14 14:35:44.238545,O0024,0,0,0,0,0,0,1411,99
2026-08-13 14:35:44.238545,O0024,198,9,2,0,0,0,1646,77
2026-08-12 14:35:44.238545,O0024,120,4,0,0,0,0,1262,88
2026-08-11 14:35:44.238545,O0024,188,6,1,0,0,0,1865,23
2026-08-10 14:35:44.238545,O0024,242,6,1,0,0,0,1936,97
2026-08-09 14:35:44.238545,O0024,381,12,2,0,0,0,1515,96
2026-08-08 14:35:44.238545,O0024,195,9,1,0,0,0,2103,88
2026-08-07 14:35:44.238545,O0024,134,7,1,0,0,0,2345,94
2026-08-06 14:35:44.238545,O0024,244,4,0,0,0,0,2316,68
2026-08-05 14:35:44.238545,O0024,0,0,0,0,0,0,2035,5
2026-08-04 14:35:44.238545,O0024,228,7,0,0,0,0,2242,49
2026-08-03 14:35:44.238545,O0024,53,2,0,0,0,0,1723,99
2026-08-02 14:35:44.238545,O0024,226,5,0,0,0,0,2513,66
2026-08-01 14:35:44.238545,O0024,262,7,1,0,0,0,1331,23
2026-07-31 14:35:44.238545,O0024,218,1,0,0,0,0,1762,57
2026-07-30 14:35:44.238545,O0024,277,11,2,0,0,0,1284,32
2026-07-29 14:35:44.238545,O0024,121,7,1,0,0,0,1286,14
2026-07-28 14:35:44.238545,O0024,145,2,0,0,0,0,2147,78
2026-07-27 14:35:44.238545,O0024,263,9,0,0,0,0,2258,84
2026-07-26 14:35:44.238545,O0024,214,7,1,0,0,0,1959,39
2026-07-25 14:35:44.238545,O0024,123,7,0,0,0,0,1369,25
2026-08-23 14:35:44.238545,O0025,219,6,1,0,0,0,1465,20
2026-08-22 14:35:44.238545,O0025,121,2,0,0,0,0,1463,58
2026-08-21 14:35:44.238545,O0025,179,4,1,0,0,0,1854,48
2026-08-20 14:35:44.238545,O0025,244,4,0,0,0,0,1375,15
2026-08-19 14:35:44.238545,O0025,155,4,0,0,0,0,1528,78
2026-08-18 14:35:44.238545,O0025,289,13,3,0,0,0,2090,92
2026-08-17 14:35:44.238545,O0025,101,0,0,0,0,0,1748,33
2026-08-16 14:35:44.238545,O0025,0,0,0,0,0,0,2116,66
2026-08-15 14:35:44.238545,O0025,166,3,0,0,0,0,2551,37
2026-08-14 14:35:44.238545,O0025,185,7,1,0,0,0,1524,78
2026-08-13 14:35:44.238545,O0025,273,10,1,0,0,0,1534,1
2026-08-12 14:35:44.238545,O0025,92,2,0,0,0,0,2137,70
2026-08-11 14:35:44.238545,O0025,175,7,0,0,0,0,2265,78
2026-08-10 14:35:44.238545,O0025,344,11,2,1,2377,0,2071,4
2026-08-09 14:35:44.238545,O0025,117,3,0,0,0,0,1786,59
2026-08-08 14:35:44.238545,O0025,199,4,0,0,0,0,2257,92
2026-08-07 14:35:44.238545,O0025,130,2,0,0,0,0,1824,8
2026-08-06 14:35:44.238545,O0025,251,9,2,0,0,0,2194,21
2026-08-05 14:35:44.238545,O0025,99,3,0,0,0,0,2544,40
2026-08-04 14:35:44.238545,O0025,162,4,1,0,0,0,2025,38
2026-08-03 14:35:44.238545,O0025,196,10,2,0,0,0,1289,56
2026-08-02 14:35:44.238545,O0025,18,0,0,0,0,0,2090,93
2026-08-01 14:35:44.238545,O0025,234,7,0,0,0,0,2157,86
2026-07-31 14:35:44.238545,O0025,240,9,1,0,0,0,1337,0
2026-07-30 14:35:44.238545,O0025,169,7,1,0,0,0,2056,5
2026-07-29 14:35:44.238545,O0025,302,16,2,0,0,0,2408,26
2026-07-28 14:35:44.238545,O0025,154,7,1,0,0,0,2474,15
2026-07-27 14:35:44.238545,O0025,172,8,2,0,0,0,2152,13
2026-07-26 14:35:44.238545,O0025,202,10,1,0,0,0,1680,73
2026-07-25 14:35:44.238545,O0025,181,8,0,0,0,0,1203,16
2026-08-23 14:35:44.238545,O0026,48,2,0,0,0,0,1558,18
